,LoginsTransformed
4924,5.6013391256
4925,6.35413251357
4926,5.51135192126
4927,5.32681893817
4928,6.50960828315
4929,5.86301969978
4930,6.43234016513
4931,6.35413251357
4932,4.16833300013
4933,4.28660704987
4934,3.65718470958
4935,3.37268439081
4936,2.8939592257
4937,2.31840462387
4938,2.7156951228
4939,2.31840462387
4940,2.31840462387
4941,1.83711730709
4942,2.52487623459
4943,2.09165006634
4944,1.17260393996
4945,1.17260393996
4946,1.17260393996
4947,1.83711730709
4948,1.17260393996
4949,2.8939592257
4950,1.17260393996
4951,1.54110350074
4952,1.83711730709
4953,2.52487623459
4954,2.09165006634
4955,1.17260393996
4956,2.31840462387
4957,2.09165006634
4958,2.31840462387
4959,3.06186217848
4960,3.37268439081
4961,3.37268439081
4962,4.62331050223
4963,4.40170421541
4964,3.37268439081
4965,3.79143772203
4966,4.16833300013
4967,3.92109678534
4968,3.06186217848
4969,4.62331050223
4970,3.06186217848
4971,4.16833300013
4972,4.40170421541
4973,4.28660704987
4974,4.62331050223
4975,4.04660351406
4976,3.92109678534
4977,3.51781181987
4978,4.51386752132
4979,3.65718470958
4980,4.16833300013
4981,3.37268439081
4982,2.7156951228
4983,2.7156951228
4984,3.22102468168
4985,3.37268439081
4986,3.92109678534
4987,4.04660351406
4988,3.22102468168
4989,2.7156951228
4990,3.37268439081
4991,4.16833300013
4992,4.83476990145
4993,3.79143772203
4994,5.41987084717
4995,4.16833300013
4996,3.51781181987
4997,4.40170421541
4998,3.65718470958
4999,4.28660704987
5000,3.79143772203
5001,4.16833300013
5002,3.65718470958
5003,3.22102468168
5004,2.52487623459
5005,3.65718470958
5006,3.37268439081
5007,3.37268439081
5008,3.51781181987
5009,3.79143772203
5010,3.22102468168
5011,2.8939592257
5012,3.22102468168
5013,2.52487623459
5014,2.31840462387
5015,2.8939592257
5016,2.31840462387
5017,2.52487623459
5018,2.09165006634
5019,1.83711730709
5020,2.09165006634
5021,1.83711730709
5022,2.52487623459
5023,1.83711730709
5024,1.83711730709
5025,2.31840462387
5026,1.83711730709
5027,1.17260393996
5028,0.612372435696
5029,1.17260393996
5030,1.17260393996
5031,1.17260393996
5032,1.54110350074
5033,0.612372435696
5034,0.612372435696
5035,1.17260393996
5036,2.52487623459
5037,1.54110350074
5038,1.54110350074
5039,1.83711730709
5040,3.37268439081
5041,1.83711730709
5042,0.612372435696
5043,1.83711730709
5044,2.09165006634
5045,1.83711730709
5046,2.52487623459
5047,2.09165006634
5048,2.52487623459
5049,2.8939592257
5050,3.37268439081
5051,4.04660351406
5052,2.8939592257
5053,4.51386752132
5054,4.73022198211
5055,4.04660351406
5056,4.62331050223
5057,3.51781181987
5058,3.79143772203
5059,1.83711730709
5060,2.09165006634
5061,2.52487623459
5062,2.8939592257
5063,1.83711730709
5064,1.83711730709
5065,2.8939592257
5066,2.52487623459
5067,2.8939592257
5068,2.31840462387
5069,2.52487623459
5070,2.7156951228
5071,1.17260393996
5072,1.54110350074
5073,2.09165006634
5074,2.7156951228
5075,2.52487623459
5076,2.52487623459
5077,1.54110350074
5078,2.31840462387
5079,2.8939592257
5080,2.7156951228
5081,2.31840462387
5082,2.7156951228
5083,1.54110350074
5084,1.54110350074
5085,2.7156951228
5086,2.09165006634
5087,2.7156951228
5088,2.8939592257
5089,2.31840462387
5090,2.8939592257
5091,3.92109678534
5092,3.22102468168
5093,4.16833300013
5094,4.04660351406
5095,3.51781181987
5096,3.37268439081
5097,2.52487623459
5098,3.79143772203
5099,3.51781181987
5100,3.37268439081
5101,3.51781181987
5102,3.22102468168
5103,3.22102468168
5104,3.22102468168
5105,3.06186217848
5106,2.8939592257
5107,3.37268439081
5108,3.06186217848
5109,4.04660351406
5110,2.8939592257
5111,2.31840462387
5112,2.7156951228
5113,1.83711730709
5114,2.09165006634
5115,1.17260393996
5116,2.09165006634
5117,1.54110350074
5118,2.09165006634
5119,2.09165006634
5120,1.54110350074
5121,2.52487623459
5122,2.31840462387
5123,3.06186217848
5124,1.83711730709
5125,2.09165006634
5126,0.612372435696
5127,1.17260393996
5128,0.612372435696
5129,0.612372435696
5130,1.17260393996
5131,2.09165006634
5132,1.54110350074
5133,1.17260393996
5134,1.17260393996
5135,1.54110350074
5136,1.17260393996
5137,1.83711730709
5138,1.17260393996
5139,2.52487623459
5140,1.54110350074
5141,2.31840462387
5142,2.09165006634
5143,2.8939592257
5144,3.22102468168
5145,4.28660704987
5146,3.06186217848
5147,3.22102468168
5148,4.40170421541
5149,4.28660704987
5150,4.40170421541
5151,3.79143772203
5152,3.79143772203
5153,3.37268439081
5154,3.22102468168
5155,2.52487623459
5156,3.06186217848
5157,2.52487623459
5158,3.22102468168
5159,1.54110350074
5160,2.7156951228
5161,2.8939592257
5162,2.09165006634
5163,2.09165006634
5164,2.09165006634
5165,1.54110350074
5166,1.83711730709
5167,2.31840462387
5168,2.8939592257
5169,1.54110350074
5170,1.17260393996
5171,2.09165006634
5172,1.54110350074
5173,2.52487623459
5174,2.52487623459
5175,2.52487623459
5176,2.7156951228
5177,2.8939592257
5178,2.8939592257
5179,1.54110350074
5180,2.09165006634
5181,1.54110350074
5182,2.52487623459
5183,2.31840462387
5184,3.37268439081
5185,2.7156951228
5186,2.52487623459
5187,3.06186217848
5188,2.7156951228
5189,3.37268439081
5190,3.79143772203
5191,2.31840462387
5192,3.06186217848
5193,3.51781181987
5194,3.37268439081
5195,3.79143772203
5196,4.40170421541
5197,3.37268439081
5198,3.37268439081
5199,3.92109678534
5200,3.06186217848
5201,3.65718470958
5202,2.31840462387
5203,3.92109678534
5204,3.79143772203
5205,2.7156951228
5206,3.06186217848
5207,3.37268439081
5208,2.8939592257
5209,1.83711730709
5210,2.31840462387
5211,2.52487623459
5212,2.8939592257
5213,2.09165006634
5214,1.54110350074
5215,2.31840462387
5216,1.83711730709
5217,1.54110350074
5218,2.7156951228
5219,1.83711730709
5220,1.17260393996
5221,1.54110350074
5222,0.612372435696
5223,0.612372435696
5224,1.17260393996
5225,0.612372435696
5226,0.612372435696
5227,1.54110350074
5228,1.54110350074
5229,1.54110350074
5230,0.612372435696
5231,1.54110350074
5232,1.54110350074
5233,1.54110350074
5234,1.17260393996
5235,2.31840462387
5236,1.83711730709
5237,1.17260393996
5238,2.7156951228
5239,3.06186217848
5240,3.92109678534
5241,2.7156951228
5242,3.51781181987
5243,4.16833300013
5244,3.22102468168
5245,5.13565964604
5246,4.28660704987
5247,3.65718470958
5248,3.92109678534
5249,3.92109678534
5250,3.51781181987
5251,2.8939592257
5252,3.51781181987
5253,3.22102468168
5254,2.31840462387
5255,2.31840462387
5256,2.52487623459
5257,2.7156951228
5258,3.37268439081
5259,2.7156951228
5260,2.52487623459
5261,3.06186217848
5262,2.09165006634
5263,2.52487623459
5264,1.83711730709
5265,2.09165006634
5266,2.31840462387
5267,1.83711730709
5268,1.83711730709
5269,1.17260393996
5270,2.09165006634
5271,1.17260393996
5272,2.31840462387
5273,2.52487623459
5274,1.54110350074
5275,1.54110350074
5276,1.54110350074
5277,2.7156951228
5278,2.09165006634
5279,1.54110350074
5280,2.7156951228
5281,3.37268439081
5282,3.51781181987
5283,3.06186217848
5284,2.8939592257
5285,4.28660704987
5286,3.51781181987
5287,4.28660704987
5288,4.40170421541
5289,3.92109678534
5290,4.16833300013
5291,3.92109678534
5292,4.51386752132
5293,4.73022198211
5294,3.65718470958
5295,3.51781181987
5296,3.65718470958
5297,3.79143772203
5298,4.04660351406
5299,3.65718470958
5300,3.06186217848
5301,3.65718470958
5302,3.22102468168
5303,2.52487623459
5304,3.22102468168
5305,3.37268439081
5306,3.65718470958
5307,2.8939592257
5308,1.83711730709
5309,2.09165006634
5310,2.31840462387
5311,2.7156951228
5312,2.31840462387
5313,2.09165006634
5314,2.31840462387
5315,1.17260393996
5316,1.54110350074
5317,1.83711730709
5318,1.17260393996
5319,1.17260393996
5320,0.612372435696
5321,0.612372435696
5322,0.612372435696
5323,1.17260393996
5324,1.54110350074
5325,1.17260393996
5326,0.612372435696
5327,1.54110350074
5328,1.54110350074
5329,2.09165006634
5330,2.09165006634
5331,1.54110350074
5332,3.22102468168
5333,3.06186217848
5334,2.52487623459
5335,3.51781181987
5336,3.37268439081
5337,3.65718470958
5338,3.79143772203
5339,4.04660351406
5340,4.51386752132
5341,4.93710441453
5342,4.93710441453
5343,4.40170421541
5344,4.28660704987
5345,4.93710441453
5346,3.37268439081
5347,2.7156951228
5348,2.8939592257
5349,3.06186217848
5350,1.54110350074
5351,2.31840462387
5352,2.31840462387
5353,3.06186217848
5354,2.7156951228
5355,2.09165006634
5356,0.612372435696
5357,1.54110350074
5358,1.54110350074
5359,2.09165006634
5360,2.7156951228
5361,1.83711730709
5362,2.31840462387
5363,1.17260393996
5364,2.31840462387
5365,1.17260393996
5366,1.54110350074
5367,1.54110350074
5368,1.83711730709
5369,2.31840462387
5370,2.52487623459
5371,2.52487623459
5372,2.7156951228
5373,3.51781181987
5374,2.8939592257
5375,3.51781181987
5376,2.7156951228
5377,3.92109678534
5378,3.51781181987
5379,4.04660351406
5380,4.51386752132
5381,3.51781181987
5382,4.28660704987
5383,5.23211238411
5384,3.65718470958
5385,4.40170421541
5386,4.28660704987
5387,4.93710441453
5388,4.51386752132
5389,4.40170421541
5390,3.79143772203
5391,3.65718470958
5392,4.28660704987
5393,2.8939592257
5394,3.06186217848
5395,5.0373604199
5396,4.16833300013
5397,4.04660351406
5398,4.04660351406
5399,3.79143772203
5400,3.92109678534
5401,3.65718470958
5402,4.04660351406
5403,2.52487623459
5404,3.51781181987
5405,2.8939592257
5406,2.31840462387
5407,1.54110350074
5408,2.09165006634
5409,1.83711730709
5410,2.52487623459
5411,3.65718470958
5412,2.31840462387
5413,2.09165006634
5414,1.17260393996
5415,2.31840462387
5416,2.31840462387
5417,2.09165006634
5418,1.54110350074
5419,1.83711730709
5420,1.17260393996
5421,1.83711730709
5422,1.17260393996
5423,1.83711730709
5424,0.612372435696
5425,1.83711730709
5426,1.17260393996
5427,1.17260393996
5428,1.54110350074
5429,1.54110350074
5430,3.06186217848
5431,2.52487623459
5432,3.06186217848
5433,3.65718470958
5434,4.04660351406
5435,3.79143772203
5436,4.16833300013
5437,4.83476990145
5438,4.83476990145
5439,3.79143772203
5440,3.92109678534
5441,4.04660351406
5442,2.7156951228
5443,2.31840462387
5444,2.31840462387
5445,3.22102468168
5446,2.52487623459
5447,2.52487623459
5448,2.52487623459
5449,3.79143772203
5450,3.22102468168
5451,2.09165006634
5452,2.7156951228
5453,2.52487623459
5454,2.09165006634
5455,2.52487623459
5456,2.31840462387
5457,2.7156951228
5458,2.52487623459
5459,2.09165006634
5460,2.8939592257
5461,3.37268439081
5462,2.8939592257
5463,2.8939592257
5464,2.52487623459
5465,2.8939592257
5466,2.8939592257
5467,2.52487623459
5468,3.06186217848
5469,3.37268439081
5470,3.06186217848
5471,3.22102468168
5472,3.92109678534
5473,3.22102468168
5474,4.40170421541
5475,4.16833300013
5476,5.0373604199
5477,4.16833300013
5478,6.19475584668
5479,4.93710441453
5480,5.68990333837
5481,5.94768862669
5482,3.65718470958
5483,5.41987084717
5484,6.27495019901
5485,4.16833300013
5486,4.28660704987
5487,3.79143772203
5488,4.16833300013
5489,4.73022198211
5490,4.62331050223
5491,5.23211238411
5492,4.16833300013
5493,5.51135192126
5494,5.41987084717
5495,5.77711000415
5496,6.27495019901
5497,6.11350963032
5498,5.6013391256
5499,5.13565964604
5500,6.43234016513
5501,4.51386752132
5502,5.51135192126
5503,4.16833300013
5504,5.23211238411
5505,5.68990333837
5506,6.43234016513
5507,5.23211238411
5508,5.13565964604
5509,4.40170421541
5510,3.22102468168
5511,3.51781181987
5512,1.54110350074
5513,2.09165006634
5514,2.52487623459
5515,1.54110350074
5516,2.09165006634
5517,1.83711730709
5518,1.54110350074
5519,1.83711730709
5520,1.83711730709
5521,2.52487623459
5522,1.17260393996
5523,0.612372435696
5524,1.54110350074
5525,1.54110350074
5526,0.612372435696
5527,1.83711730709
5528,1.17260393996
5529,1.83711730709
5530,2.52487623459
5531,2.8939592257
5532,1.83711730709
5533,2.31840462387
5534,3.65718470958
5535,2.52487623459
5536,2.8939592257
5537,2.52487623459
5538,3.37268439081
5539,3.79143772203
5540,3.37268439081
5541,3.65718470958
5542,2.7156951228
5543,3.51781181987
5544,4.83476990145
5545,4.04660351406
5546,3.22102468168
5547,3.37268439081
5548,4.04660351406
5549,4.28660704987
5550,4.62331050223
5551,3.37268439081
5552,3.37268439081
5553,2.09165006634
5554,2.31840462387
5555,2.52487623459
5556,2.52487623459
5557,2.52487623459
5558,3.22102468168
5559,3.92109678534
5560,2.09165006634
5561,3.51781181987
5562,3.79143772203
5563,3.92109678534
5564,3.51781181987
5565,2.8939592257
5566,3.06186217848
5567,4.16833300013
5568,3.37268439081
5569,3.06186217848
5570,3.92109678534
5571,4.04660351406
5572,3.79143772203
5573,4.62331050223
5574,5.0373604199
5575,5.0373604199
5576,5.68990333837
5577,5.23211238411
5578,4.51386752132
5579,4.83476990145
5580,5.23211238411
5581,4.16833300013
5582,4.28660704987
5583,4.04660351406
5584,4.40170421541
5585,4.16833300013
5586,3.51781181987
5587,4.51386752132
5588,4.62331050223
5589,5.6013391256
5590,5.13565964604
5591,4.16833300013
5592,4.51386752132
5593,4.73022198211
5594,5.13565964604
5595,5.68990333837
5596,6.43234016513
5597,5.86301969978
5598,5.13565964604
5599,6.58596993616
5600,6.43234016513
5601,8.56592084951
5602,6.95521387162
5603,4.73022198211
5604,3.79143772203
5605,2.8939592257
5606,2.7156951228
5607,3.22102468168
5608,3.22102468168
5609,3.06186217848
5610,2.09165006634
5611,1.83711730709
5612,1.83711730709
5613,1.83711730709
5614,1.54110350074
5615,1.17260393996
5616,1.83711730709
5617,1.83711730709
5618,0.612372435696
5619,1.54110350074
5620,1.17260393996
5621,1.54110350074
5622,1.17260393996
5623,1.17260393996
5624,2.09165006634
5625,2.09165006634
5626,1.83711730709
5627,1.83711730709
5628,2.7156951228
5629,2.8939592257
5630,3.51781181987
5631,3.65718470958
5632,2.31840462387
5633,3.65718470958
5634,3.92109678534
5635,3.37268439081
5636,3.06186217848
5637,3.22102468168
5638,4.04660351406
5639,2.8939592257
5640,3.65718470958
5641,4.04660351406
5642,4.04660351406
5643,4.16833300013
5644,3.37268439081
5645,4.04660351406
5646,4.62331050223
5647,3.37268439081
5648,3.79143772203
5649,3.65718470958
5650,3.65718470958
5651,2.52487623459
5652,2.8939592257
5653,3.06186217848
5654,2.52487623459
5655,2.09165006634
5656,2.8939592257
5657,3.22102468168
5658,2.09165006634
5659,3.51781181987
5660,3.65718470958
5661,4.04660351406
5662,3.37268439081
5663,3.65718470958
5664,3.06186217848
5665,3.79143772203
5666,3.51781181987
5667,2.8939592257
5668,2.8939592257
5669,3.51781181987
5670,3.06186217848
5671,3.65718470958
5672,3.22102468168
5673,3.65718470958
5674,4.16833300013
5675,1.83711730709
5676,3.06186217848
5677,3.06186217848
5678,3.37268439081
5679,2.31840462387
5680,3.06186217848
5681,2.31840462387
5682,2.8939592257
5683,2.8939592257
5684,2.52487623459
5685,3.51781181987
5686,3.51781181987
5687,2.8939592257
5688,2.52487623459
5689,3.37268439081
5690,2.52487623459
5691,2.09165006634
5692,2.52487623459
5693,1.83711730709
5694,1.54110350074
5695,2.52487623459
5696,2.31840462387
5697,1.17260393996
5698,1.54110350074
5699,2.09165006634
5700,0.612372435696
5701,0.612372435696
5702,1.17260393996
5703,1.17260393996
5704,0.612372435696
5705,0.612372435696
5706,0.612372435696
5707,1.83711730709
5708,2.09165006634
5709,1.54110350074
5710,2.09165006634
5711,1.54110350074
5712,0.612372435696
5713,1.54110350074
5714,0.612372435696
5715,2.09165006634
5716,1.83711730709
5717,1.83711730709
5718,2.8939592257
5719,2.7156951228
5720,3.22102468168
5721,3.37268439081
5722,3.37268439081
5723,4.04660351406
5724,4.93710441453
5725,3.22102468168
5726,4.40170421541
5727,3.79143772203
5728,4.16833300013
5729,3.06186217848
5730,2.52487623459
5731,3.06186217848
5732,1.54110350074
5733,3.22102468168
5734,2.8939592257
5735,2.09165006634
5736,2.52487623459
5737,3.06186217848
5738,2.8939592257
5739,1.83711730709
5740,2.52487623459
5741,3.65718470958
5742,2.7156951228
5743,1.17260393996
5744,0.612372435696
5745,0.612372435696
5746,1.83711730709
5747,1.54110350074
5748,2.31840462387
5749,2.09165006634
5750,2.52487623459
5751,2.09165006634
5752,2.09165006634
5753,1.83711730709
5754,2.52487623459
5755,1.83711730709
5756,2.09165006634
5757,2.31840462387
5758,2.8939592257
5759,2.7156951228
5760,3.06186217848
5761,2.09165006634
5762,3.06186217848
5763,3.92109678534
5764,3.51781181987
5765,4.04660351406
5766,4.04660351406
5767,3.79143772203
5768,3.06186217848
5769,3.92109678534
5770,4.04660351406
5771,2.8939592257
5772,3.22102468168
5773,3.22102468168
5774,2.09165006634
5775,2.7156951228
5776,3.22102468168
5777,3.06186217848
5778,2.31840462387
5779,2.8939592257
5780,2.8939592257
5781,2.8939592257
5782,3.06186217848
5783,2.7156951228
5784,3.06186217848
5785,2.31840462387
5786,3.06186217848
5787,2.31840462387
5788,2.09165006634
5789,2.52487623459
5790,1.54110350074
5791,1.83711730709
5792,0.612372435696
5793,0.612372435696
5794,1.17260393996
5795,2.09165006634
5796,1.83711730709
5797,0.612372435696
5798,1.17260393996
5799,0.612372435696
5800,0.612372435696
5801,1.17260393996
5802,0.612372435696
5803,1.54110350074
5804,1.17260393996
5805,0.612372435696
5806,1.17260393996
5807,1.54110350074
5808,0.612372435696
5809,1.17260393996
5810,1.17260393996
5811,1.54110350074
5812,2.09165006634
5813,1.83711730709
5814,2.31840462387
5815,2.31840462387
5816,3.06186217848
5817,3.22102468168
5818,2.7156951228
5819,4.40170421541
5820,4.93710441453
5821,4.73022198211
5822,4.93710441453
5823,3.65718470958
5824,3.92109678534
5825,4.04660351406
5826,2.09165006634
5827,2.09165006634
5828,2.8939592257
5829,1.83711730709
5830,2.52487623459
5831,2.52487623459
5832,2.52487623459
5833,2.52487623459
5834,2.09165006634
5835,1.83711730709
5836,2.31840462387
5837,2.09165006634
5838,1.17260393996
5839,2.8939592257
5840,2.09165006634
5841,3.06186217848
5842,2.09165006634
5843,2.09165006634
5844,0.612372435696
5845,1.83711730709
5846,2.31840462387
5847,2.52487623459
5848,2.52487623459
5849,3.06186217848
5850,2.31840462387
5851,1.83711730709
5852,2.09165006634
5853,2.09165006634
5854,2.31840462387
5855,3.06186217848
5856,3.51781181987
5857,2.8939592257
5858,3.22102468168
5859,4.28660704987
5860,3.22102468168
5861,3.51781181987
5862,3.92109678534
5863,4.04660351406
5864,5.51135192126
5865,5.32681893817
5866,4.73022198211
5867,4.62331050223
5868,4.51386752132
5869,3.92109678534
5870,4.40170421541
5871,3.51781181987
5872,4.04660351406
5873,5.23211238411
5874,4.16833300013
5875,4.51386752132
5876,4.73022198211
5877,4.16833300013
5878,3.92109678534
5879,3.22102468168
5880,2.7156951228
5881,2.09165006634
5882,3.22102468168
5883,2.09165006634
5884,2.09165006634
5885,2.52487623459
5886,1.54110350074
5887,1.83711730709
5888,2.09165006634
5889,2.31840462387
5890,2.31840462387
5891,2.52487623459
5892,1.54110350074
5893,1.17260393996
5894,1.54110350074
5895,1.54110350074
5896,1.54110350074
5897,1.17260393996
5898,1.17260393996
5899,0.612372435696
5900,1.83711730709
5901,2.09165006634
5902,1.17260393996
5903,1.17260393996
5904,1.17260393996
5905,0.612372435696
5906,1.17260393996
5907,2.09165006634
5908,1.83711730709
5909,2.31840462387
5910,2.8939592257
5911,0.612372435696
5912,2.52487623459
5913,2.8939592257
5914,3.79143772203
5915,3.37268439081
5916,5.41987084717
5917,5.0373604199
5918,4.51386752132
5919,4.73022198211
5920,3.06186217848
5921,4.04660351406
5922,2.8939592257
5923,2.31840462387
5924,2.31840462387
5925,2.52487623459
5926,3.37268439081
5927,1.54110350074
5928,2.52487623459
5929,3.06186217848
5930,3.06186217848
5931,2.09165006634
5932,1.83711730709
5933,3.06186217848
5934,2.31840462387
5935,1.83711730709
5936,2.31840462387
5937,2.8939592257
5938,1.83711730709
5939,1.17260393996
5940,0.612372435696
5941,2.7156951228
5942,2.52487623459
5943,2.52487623459
5944,3.37268439081
5945,2.52487623459
5946,1.83711730709
5947,1.83711730709
5948,3.22102468168
5949,2.8939592257
5950,2.8939592257
5951,2.8939592257
5952,3.92109678534
5953,3.92109678534
5954,3.51781181987
5955,4.40170421541
5956,4.73022198211
5957,5.41987084717
5958,4.73022198211
5959,4.04660351406
5960,5.23211238411
5961,4.40170421541
5962,4.62331050223
5963,3.06186217848
5964,4.93710441453
5965,3.65718470958
5966,5.86301969978
5967,4.04660351406
5968,3.51781181987
5969,4.16833300013
5970,3.51781181987
5971,4.51386752132
5972,3.92109678534
5973,3.79143772203
5974,3.79143772203
5975,2.09165006634
5976,4.04660351406
5977,3.22102468168
5978,2.52487623459
5979,2.8939592257
5980,2.7156951228
5981,2.7156951228
5982,2.09165006634
5983,2.31840462387
5984,3.06186217848
5985,2.7156951228
5986,1.83711730709
5987,2.31840462387
5988,0.612372435696
5989,0.612372435696
5990,1.54110350074
5991,1.17260393996
5992,0.612372435696
5993,1.54110350074
5994,1.17260393996
5995,1.54110350074
5996,0.612372435696
5997,2.09165006634
5998,0.612372435696
5999,0.612372435696
6000,1.54110350074
6001,1.17260393996
6002,2.31840462387
6003,2.31840462387
6004,2.09165006634
6005,1.54110350074
6006,2.09165006634
6007,2.52487623459
6008,2.09165006634
6009,3.65718470958
6010,4.73022198211
6011,4.62331050223
6012,3.92109678534
6013,4.93710441453
6014,5.23211238411
6015,3.65718470958
6016,3.37268439081
6017,3.37268439081
6018,3.79143772203
6019,3.06186217848
6020,2.8939592257
6021,2.7156951228
6022,3.37268439081
6023,1.17260393996
6024,2.31840462387
6025,2.7156951228
6026,3.22102468168
6027,3.37268439081
6028,3.22102468168
6029,3.22102468168
6030,1.83711730709
6031,1.17260393996
6032,1.54110350074
6033,1.83711730709
6034,2.09165006634
6035,2.31840462387
6036,1.54110350074
6037,3.22102468168
6038,1.83711730709
6039,2.7156951228
6040,2.31840462387
6041,3.22102468168
6042,3.06186217848
6043,2.09165006634
6044,3.37268439081
6045,3.51781181987
6046,2.52487623459
6047,3.65718470958
6048,3.37268439081
6049,3.79143772203
6050,3.92109678534
6051,3.79143772203
6052,4.51386752132
6053,4.62331050223
6054,4.40170421541
6055,4.62331050223
6056,3.51781181987
6057,5.6013391256
6058,5.68990333837
6059,5.13565964604
6060,3.79143772203
6061,4.28660704987
6062,4.51386752132
6063,3.79143772203
6064,4.04660351406
6065,3.51781181987
6066,4.51386752132
6067,4.73022198211
6068,4.62331050223
6069,4.93710441453
6070,4.51386752132
6071,3.65718470958
6072,3.79143772203
6073,3.37268439081
6074,4.16833300013
6075,3.22102468168
6076,2.7156951228
6077,1.83711730709
6078,2.7156951228
6079,2.8939592257
6080,2.09165006634
6081,1.83711730709
6082,2.09165006634
6083,3.06186217848
6084,2.7156951228
6085,2.09165006634
6086,1.17260393996
6087,2.31840462387
6088,1.17260393996
6089,1.54110350074
6090,0.612372435696
6091,0.612372435696
6092,1.17260393996
6093,1.54110350074
6094,1.17260393996
6095,1.83711730709
6096,0.612372435696
6097,1.83711730709
6098,0.612372435696
6099,1.17260393996
6100,2.7156951228
6101,2.09165006634
6102,3.06186217848
6103,2.7156951228
6104,2.52487623459
6105,2.7156951228
6106,4.04660351406
6107,3.06186217848
6108,4.16833300013
6109,5.23211238411
6110,4.51386752132
6111,4.16833300013
6112,4.16833300013
6113,3.37268439081
6114,3.06186217848
6115,2.52487623459
6116,2.8939592257
6117,3.06186217848
6118,3.65718470958
6119,2.8939592257
6120,2.7156951228
6121,2.52487623459
6122,2.7156951228
6123,1.54110350074
6124,2.31840462387
6125,3.06186217848
6126,2.8939592257
6127,3.06186217848
6128,2.7156951228
6129,2.31840462387
6130,2.7156951228
6131,3.22102468168
6132,2.7156951228
6133,3.37268439081
6134,3.79143772203
6135,2.7156951228
6136,3.37268439081
6137,4.04660351406
6138,4.62331050223
6139,2.8939592257
6140,3.06186217848
6141,3.65718470958
6142,4.16833300013
6143,3.51781181987
6144,3.65718470958
6145,4.04660351406
6146,3.51781181987
6147,4.93710441453
6148,5.13565964604
6149,4.51386752132
6150,6.43234016513
6151,6.11350963032
6152,5.6013391256
6153,5.23211238411
6154,6.11350963032
6155,5.13565964604
6156,5.86301969978
6157,5.13565964604
6158,5.0373604199
6159,4.83476990145
6160,4.51386752132
6161,5.23211238411
6162,4.40170421541
6163,6.58596993616
6164,5.23211238411
6165,5.68990333837
6166,5.86301969978
6167,6.11350963032
6168,5.77711000415
6169,5.41987084717
6170,5.0373604199
6171,6.88294994897
6172,6.11350963032
6173,5.51135192126
6174,6.19475584668
6175,4.40170421541
6176,5.6013391256
6177,6.50960828315
6178,6.80991923594
6179,5.32681893817
6180,4.73022198211
6181,3.79143772203
6182,3.37268439081
6183,3.22102468168
6184,2.52487623459
6185,3.06186217848
6186,1.54110350074
6187,1.83711730709
6188,1.83711730709
6189,1.54110350074
6190,2.09165006634
6191,1.54110350074
6192,1.54110350074
6193,0.612372435696
6194,1.83711730709
6195,0.612372435696
6196,0.612372435696
6197,1.54110350074
6198,1.54110350074
6199,2.31840462387
6200,1.83711730709
6201,2.8939592257
6202,3.22102468168
6203,1.83711730709
6204,2.8939592257
6205,2.52487623459
6206,1.83711730709
6207,2.09165006634
6208,2.31840462387
6209,3.06186217848
6210,3.79143772203
6211,3.65718470958
6212,4.04660351406
6213,4.93710441453
6214,4.51386752132
6215,4.51386752132
6216,4.40170421541
6217,5.6013391256
6218,4.83476990145
6219,4.04660351406
6220,4.83476990145
6221,3.92109678534
6222,4.16833300013
6223,4.73022198211
6224,4.28660704987
6225,4.28660704987
6226,4.51386752132
6227,5.0373604199
6228,3.79143772203
6229,2.8939592257
6230,4.62331050223
6231,4.62331050223
6232,4.28660704987
6233,4.04660351406
6234,3.92109678534
6235,4.51386752132
6236,4.04660351406
6237,3.51781181987
6238,2.8939592257
6239,4.28660704987
6240,3.92109678534
6241,5.0373604199
6242,4.62331050223
6243,3.06186217848
6244,2.8939592257
6245,4.83476990145
6246,5.23211238411
6247,4.93710441453
6248,3.65718470958
6249,4.62331050223
6250,5.51135192126
6251,4.83476990145
6252,4.73022198211
6253,4.73022198211
6254,3.79143772203
6255,4.83476990145
6256,4.28660704987
6257,4.51386752132
6258,4.93710441453
6259,4.93710441453
6260,5.0373604199
6261,4.93710441453
6262,5.23211238411
6263,5.94768862669
6264,6.19475584668
6265,5.23211238411
6266,5.77711000415
6267,5.0373604199
6268,5.51135192126
6269,6.19475584668
6270,4.83476990145
6271,5.94768862669
6272,5.51135192126
6273,6.58596993616
6274,7.16763559342
6275,6.88294994897
6276,5.6013391256
6277,4.62331050223
6278,3.51781181987
6279,3.06186217848
6280,2.8939592257
6281,2.7156951228
6282,2.31840462387
6283,2.31840462387
6284,2.09165006634
6285,1.54110350074
6286,1.54110350074
6287,2.31840462387
6288,1.17260393996
6289,1.54110350074
6290,1.83711730709
6291,2.31840462387
6292,0.612372435696
6293,2.09165006634
6294,1.83711730709
6295,1.83711730709
6296,2.31840462387
6297,2.8939592257
6298,1.54110350074
6299,2.52487623459
6300,2.7156951228
6301,3.22102468168
6302,2.7156951228
6303,2.52487623459
6304,3.06186217848
6305,3.06186217848
6306,4.51386752132
6307,4.28660704987
6308,4.83476990145
6309,3.06186217848
6310,4.83476990145
6311,4.40170421541
6312,4.04660351406
6313,4.62331050223
6314,4.16833300013
6315,3.37268439081
6316,3.37268439081
6317,2.8939592257
6318,3.22102468168
6319,3.79143772203
6320,4.16833300013
6321,3.79143772203
6322,4.62331050223
